station,date,prcp,tobs,Month,Year
USC00511918,11/13/14,0,67,11,2014
USC00511918,11/14/14,0,69,11,2014
USC00511918,11/15/14,0.41,75,11,2014
USC00511918,11/16/14,0.1,76,11,2014
USC00511918,11/17/14,0,64,11,2014
USC00511918,11/18/14,0,74,11,2014
USC00511918,11/20/14,0.01,78,11,2014
USC00511918,11/21/14,0,74,11,2014
USC00511918,11/22/14,0,75,11,2014
USC00511918,11/23/14,0,70,11,2014
USC00511918,11/24/14,0,72,11,2014
USC00511918,11/25/14,0,69,11,2014
USC00511918,11/26/14,0,68,11,2014
USC00511918,11/27/14,0,73,11,2014
USC00511918,11/28/14,0,77,11,2014
USC00511918,11/29/14,0,75,11,2014
USC00511918,11/30/14,0,77,11,2014
USC00511918,12/1/14,0,70,12,2014
USC00511918,12/2/14,0,62,12,2014
USC00511918,12/3/14,0.17,68,12,2014
USC00511918,12/4/14,0.09,67,12,2014
USC00511918,12/5/14,0,70,12,2014
USC00511918,12/6/14,0,66,12,2014
USC00511918,12/7/14,0,64,12,2014
USC00511918,12/8/14,0.01,62,12,2014
USC00511918,12/9/14,0,64,12,2014
USC00511918,12/10/14,0,63,12,2014
USC00511918,12/11/14,0.01,69,12,2014
USC00511918,12/12/14,0,64,12,2014
USC00511918,12/14/14,0,70,12,2014
USC00511918,12/15/14,0,72,12,2014
USC00511918,12/16/14,0,72,12,2014
USC00511918,12/17/14,0.03,64,12,2014
USC00511918,12/18/14,0,71,12,2014
USC00511918,12/19/14,0,68,12,2014
USC00511918,12/20/14,0,81,12,2014
USC00511918,12/21/14,0,78,12,2014
USC00511918,12/22/14,0.01,69,12,2014
USC00511918,12/23/14,0.1,72,12,2014
USC00511918,12/24/14,0,70,12,2014
USC00511918,12/25/14,0,62,12,2014
USC00511918,12/26/14,0,76,12,2014
USC00511918,12/27/14,0,72,12,2014
USC00511918,12/28/14,0,76,12,2014
USC00511918,12/29/14,0,57,12,2014
USC00511918,12/30/14,0,64,12,2014
USC00511918,12/31/14,0.7,57,12,2014
USC00511918,1/1/15,0,66,1,2015
USC00511918,1/2/15,0,65,1,2015
USC00511918,1/3/15,0.75,69,1,2015
USC00511918,1/4/15,0,62,1,2015
USC00511918,1/5/15,0,56,1,2015
USC00511918,1/6/15,0.01,63,1,2015
USC00511918,1/7/15,0,57,1,2015
USC00511918,1/8/15,0,57,1,2015
USC00511918,1/9/15,0,62,1,2015
USC00511918,1/10/15,0,77,1,2015
USC00511918,1/11/15,0,66,1,2015
USC00511918,1/12/15,0.01,63,1,2015
USC00511918,1/13/15,0,60,1,2015
USC00511918,1/14/15,0,72,1,2015
USC00511918,1/15/15,0,74,1,2015
USC00511918,1/16/15,0.01,69,1,2015
USC00511918,1/17/15,0.03,70,1,2015
USC00511918,1/18/15,0,74,1,2015
USC00511918,1/19/15,0,63,1,2015
USC00511918,1/20/15,0,67,1,2015
USC00511918,1/21/15,0,61,1,2015
USC00511918,1/22/15,0,66,1,2015
USC00511918,1/23/15,0,67,1,2015
USC00511918,1/24/15,0,72,1,2015
USC00511918,1/25/15,0,68,1,2015
USC00511918,1/26/15,0,66,1,2015
USC00511918,1/27/15,0,59,1,2015
USC00511918,1/28/15,0,68,1,2015
USC00511918,1/29/15,0.01,74,1,2015
USC00511918,1/30/15,0.07,60,1,2015
USC00511918,1/31/15,0,65,1,2015
USC00511918,2/1/15,0,72,2,2015
USC00511918,2/3/15,0,76,2,2015
USC00511918,2/5/15,0,74,2,2015
USC00511918,2/6/15,0,75,2,2015
USC00511918,2/7/15,0,73,2,2015
USC00511918,2/8/15,0,64,2,2015
USC00511918,2/9/15,0,75,2,2015
USC00511918,2/10/15,0.08,71,2,2015
USC00511918,2/11/15,0,71,2,2015
USC00511918,2/12/15,0,62,2,2015
USC00511918,2/15/15,0.02,63,2,2015
USC00511918,2/16/15,0,68,2,2015
USC00511918,2/17/15,0.01,62,2,2015
USC00511918,2/18/15,0,63,2,2015
USC00511918,2/19/15,0,65,2,2015
USC00511918,2/20/15,0,69,2,2015
USC00511918,2/21/15,0.28,63,2,2015
USC00511918,2/22/15,0,73,2,2015
USC00511918,2/23/15,0,66,2,2015
USC00511918,2/24/15,0,63,2,2015
USC00511918,2/25/15,0,69,2,2015
USC00511918,2/26/15,0,65,2,2015
USC00511918,2/28/15,0,71,2,2015
USC00511918,3/2/15,0,78,3,2015
USC00511918,3/3/15,0,75,3,2015
USC00511918,3/4/15,0,71,3,2015
USC00511918,3/5/15,0.17,73,3,2015
USC00511918,3/6/15,0,67,3,2015
USC00511918,3/7/15,0,71,3,2015
USC00511918,3/8/15,0,68,3,2015
USC00511918,3/9/15,0,69,3,2015
USC00511918,3/11/15,0,72,3,2015
USC00511918,3/12/15,0.02,73,3,2015
USC00511918,3/13/15,0,69,3,2015
USC00511918,3/14/15,0,71,3,2015
USC00511918,3/15/15,0,66,3,2015
USC00511918,3/17/15,0,74,3,2015
USC00511918,3/18/15,0,76,3,2015
USC00511918,3/20/15,0,80,3,2015
USC00511918,4/2/15,0,79,4,2015
USC00511918,4/3/15,0,77,4,2015
USC00511918,4/6/15,0,70,4,2015
USC00511918,4/7/15,0,63,4,2015
USC00511918,4/8/15,0,70,4,2015
USC00511918,4/9/15,0,64,4,2015
USC00511918,4/10/15,0,64,4,2015
USC00511918,4/13/15,0,67,4,2015
USC00511918,4/14/15,0.1,71,4,2015
USC00511918,4/15/15,0,70,4,2015
USC00511918,4/16/15,0,70,4,2015
USC00511918,4/17/15,0,71,4,2015
USC00511918,4/20/15,0,80,4,2015
USC00511918,4/21/15,0,73,4,2015
USC00511918,4/22/15,0.05,66,4,2015
USC00511918,4/23/15,0,69,4,2015
USC00511918,4/24/15,0,69,4,2015
USC00511918,4/27/15,0,72,4,2015
USC00511918,4/29/15,0,72,4,2015
USC00511918,4/30/15,0,73,4,2015
USC00511918,5/1/15,0,72,5,2015
USC00511918,5/4/15,0,73,5,2015
USC00511918,5/5/15,0,72,5,2015
USC00511918,5/6/15,0,74,5,2015
USC00511918,5/7/15,0,69,5,2015
USC00511918,5/8/15,0.09,75,5,2015
USC00511918,5/11/15,0,74,5,2015
USC00511918,5/12/15,0,72,5,2015
USC00511918,5/13/15,0,72,5,2015
USC00511918,5/14/15,0,79,5,2015
USC00511918,5/15/15,0,78,5,2015
USC00511918,5/18/15,0,82,5,2015
USC00511918,5/19/15,0,70,5,2015
USC00511918,5/20/15,0,77,5,2015
USC00511918,5/21/15,0,67,5,2015
USC00511918,5/22/15,0,74,5,2015
USC00511918,5/26/15,0,68,5,2015
USC00511918,5/27/15,0,67,5,2015
USC00511918,5/28/15,0,70,5,2015
USC00511918,5/29/15,0,66,5,2015
USC00511918,6/1/15,0.01,70,6,2015
USC00511918,6/2/15,0,67,6,2015
USC00511918,6/3/15,0,68,6,2015
USC00511918,6/4/15,0,68,6,2015
USC00511918,6/5/15,0,71,6,2015
USC00511918,6/8/15,0,74,6,2015
USC00511918,6/9/15,0,69,6,2015
USC00511918,6/11/15,0,69,6,2015
USC00511918,6/12/15,0,66,6,2015
USC00511918,6/15/15,0,67,6,2015
USC00511918,6/16/15,0.2,69,6,2015
USC00511918,6/17/15,0,72,6,2015
USC00511918,6/18/15,0,72,6,2015
USC00511918,6/19/15,0,72,6,2015
USC00511918,6/22/15,0,70,6,2015
USC00511918,6/23/15,0,75,6,2015
USC00511918,6/24/15,0,73,6,2015
USC00511918,6/25/15,0.01,70,6,2015
USC00511918,6/26/15,0.01,71,6,2015
USC00511918,7/1/15,0,67,7,2015
USC00511918,7/6/15,0,71,7,2015
USC00511918,7/8/15,0,77,7,2015
USC00511918,7/9/15,0,76,7,2015
USC00511918,7/10/15,0,73,7,2015
USC00511918,7/13/15,0,77,7,2015
USC00511918,7/14/15,0,75,7,2015
USC00511918,7/15/15,0,71,7,2015
USC00511918,7/16/15,0,75,7,2015
USC00511918,7/17/15,0,75,7,2015
USC00511918,7/21/15,0,72,7,2015
USC00511918,7/22/15,0,77,7,2015
USC00511918,7/23/15,0,71,7,2015
USC00511918,7/24/15,0,77,7,2015
USC00511918,7/27/15,0,72,7,2015
USC00511918,7/28/15,0,74,7,2015
USC00511918,7/30/15,0,78,7,2015
USC00511918,7/31/15,0,82,7,2015
USC00511918,8/3/15,0,85,8,2015
USC00511918,8/4/15,0,84,8,2015
USC00511918,8/5/15,0.1,76,8,2015
USC00511918,8/6/15,0,76,8,2015
USC00511918,8/13/15,0,76,8,2015
USC00511918,8/14/15,0,78,8,2015
USC00511918,8/17/15,0,73,8,2015
USC00511918,8/19/15,0,73,8,2015
USC00511918,8/20/15,0.1,75,8,2015
USC00511918,8/24/15,0,82,8,2015
USC00511918,8/25/15,1.3,79,8,2015
USC00511918,8/26/15,0.8,76,8,2015
USC00511918,8/27/15,0,84,8,2015
USC00511918,8/28/15,0,86,8,2015
USC00511918,8/30/15,0,82,8,2015
USC00511918,9/1/15,0,78,9,2015
USC00511918,9/2/15,0,76,9,2015
USC00511918,9/3/15,0.2,76,9,2015
USC00511918,9/4/15,0.7,73,9,2015
USC00511918,9/14/15,0,74,9,2015
USC00511918,9/17/15,0,71,9,2015
USC00511918,9/18/15,0,74,9,2015
USC00511918,9/21/15,0,81,9,2015
USC00511918,9/22/15,0,76,9,2015
USC00511918,9/23/15,0,77,9,2015
USC00511918,9/24/15,0,76,9,2015
USC00511918,9/25/15,0,77,9,2015
USC00511918,10/8/15,0,83,10,2015
USC00511918,10/9/15,0,84,10,2015
USC00511918,10/12/15,0,73,10,2015
USC00511918,10/13/15,0.4,72,10,2015
USC00511918,10/14/15,0,72,10,2015
USC00511918,10/15/15,0,72,10,2015
USC00511918,10/16/15,0,72,10,2015
USC00511918,10/19/15,0,71,10,2015
USC00511918,10/20/15,0.3,75,10,2015
USC00511918,10/21/15,0,71,10,2015
USC00511918,10/22/15,0.15,71,10,2015
USC00511918,10/25/15,0,74,10,2015
USC00511918,10/26/15,0.1,72,10,2015
USC00511918,10/28/15,0,82,10,2015
USC00511918,10/29/15,0,68,10,2015
USC00511918,10/30/15,0,64,10,2015
USC00516128,1/1/10,0.14,73,1,2010
USC00516128,1/2/10,0,61,1,2010
USC00516128,1/3/10,0,76,1,2010
USC00516128,1/4/10,0,72,1,2010
USC00516128,1/5/10,0,74,1,2010
USC00516128,1/6/10,0.36,71,1,2010
USC00516128,1/7/10,0.3,74,1,2010
USC00516128,1/8/10,0,64,1,2010
USC00516128,1/9/10,0,67,1,2010
USC00516128,1/10/10,0.01,71,1,2010
USC00516128,1/11/10,0.14,68,1,2010
USC00516128,1/12/10,0,68,1,2010
USC00516128,1/13/10,0,59,1,2010
USC00516128,1/14/10,0,69,1,2010
USC00516128,1/15/10,0,67,1,2010
USC00516128,1/16/10,0,65,1,2010
USC00516128,1/17/10,0,70,1,2010
USC00516128,1/18/10,0,76,1,2010
USC00516128,1/19/10,0,75,1,2010
USC00516128,1/20/10,0,69,1,2010
USC00516128,1/21/10,0.32,71,1,2010
USC00516128,1/22/10,0,63,1,2010
USC00516128,1/23/10,0,75,1,2010
USC00516128,1/24/10,0.01,76,1,2010
USC00516128,1/25/10,0,65,1,2010
USC00516128,1/26/10,0.03,69,1,2010
USC00516128,1/27/10,0.31,65,1,2010
USC00516128,1/28/10,0.07,71,1,2010
USC00516128,1/29/10,0.1,65,1,2010
USC00516128,1/30/10,0.33,69,1,2010
USC00516128,1/31/10,1.1,74,1,2010
USC00516128,2/1/10,0.01,65,2,2010
USC00516128,2/2/10,0.05,69,2,2010
USC00516128,2/3/10,0.67,63,2,2010
USC00516128,2/4/10,0,70,2,2010
USC00516128,2/5/10,0.09,66,2,2010
USC00516128,2/6/10,0.04,62,2,2010
USC00516128,2/8/10,0,69,2,2010
USC00516128,2/9/10,0,72,2,2010
USC00516128,2/10/10,0,69,2,2010
USC00516128,2/11/10,0,69,2,2010
USC00516128,2/12/10,0.65,66,2,2010
USC00516128,2/13/10,0.62,70,2,2010
USC00516128,2/14/10,0.02,73,2,2010
USC00516128,2/15/10,0,73,2,2010
USC00516128,2/16/10,0,74,2,2010
USC00516128,2/17/10,0.02,69,2,2010
USC00516128,2/18/10,0,65,2,2010
USC00516128,2/19/10,0.42,60,2,2010
USC00516128,2/20/10,0.55,74,2,2010
USC00516128,2/22/10,0,62,2,2010
USC00516128,2/23/10,0,71,2,2010
USC00516128,2/24/10,0,62,2,2010
USC00516128,2/25/10,0,72,2,2010
USC00516128,2/26/10,0.01,71,2,2010
USC00516128,2/27/10,0.02,75,2,2010
USC00516128,2/28/10,0.2,67,2,2010
USC00516128,3/1/10,0.12,66,3,2010
USC00516128,3/2/10,0,67,3,2010
USC00516128,3/3/10,0.12,66,3,2010
USC00516128,3/4/10,1.41,65,3,2010
USC00516128,3/5/10,1.33,65,3,2010
USC00516128,3/6/10,0.9,68,3,2010
USC00516128,3/7/10,0.35,69,3,2010
USC00516128,3/8/10,0.7,65,3,2010
USC00516128,3/9/10,0.24,72,3,2010
USC00516128,3/10/10,0.14,66,3,2010
USC00516128,3/11/10,0.68,71,3,2010
USC00516128,3/12/10,0.03,66,3,2010
USC00516128,3/13/10,0.1,74,3,2010
USC00516128,3/14/10,0.1,74,3,2010
USC00516128,3/15/10,0.83,66,3,2010
USC00516128,3/16/10,2.2,69,3,2010
USC00516128,3/17/10,1.32,65,3,2010
USC00516128,3/18/10,0.11,70,3,2010
USC00516128,3/19/10,0.01,67,3,2010
USC00516128,3/20/10,0.18,65,3,2010
USC00516128,3/21/10,1,74,3,2010
USC00516128,3/22/10,0,77,3,2010
USC00516128,3/23/10,0,74,3,2010
USC00516128,3/24/10,0.07,71,3,2010
USC00516128,3/25/10,0.35,67,3,2010
USC00516128,3/26/10,0.91,71,3,2010
USC00516128,3/27/10,0,72,3,2010
USC00516128,3/28/10,0,74,3,2010
USC00516128,3/29/10,0.02,70,3,2010
USC00516128,3/30/10,0.49,68,3,2010
USC00516128,3/31/10,0.08,70,3,2010
USC00516128,4/1/10,0.04,73,4,2010
USC00516128,4/2/10,0.19,73,4,2010
USC00516128,4/3/10,0.92,67,4,2010
USC00516128,4/4/10,2.56,67,4,2010
USC00516128,4/5/10,0.87,69,4,2010
USC00516128,4/6/10,1.83,69,4,2010
USC00516128,4/7/10,1.43,68,4,2010
USC00516128,4/8/10,0.35,76,4,2010
USC00516128,4/9/10,0.5,68,4,2010
USC00516128,4/10/10,0.4,67,4,2010
USC00516128,4/11/10,1.04,73,4,2010
USC00516128,4/12/10,0.02,68,4,2010
USC00516128,4/13/10,0.93,71,4,2010
USC00516128,4/14/10,0,68,4,2010
USC00516128,4/15/10,0,67,4,2010
USC00516128,4/16/10,0.06,65,4,2010
USC00516128,4/17/10,0.03,70,4,2010
USC00516128,4/18/10,0.03,71,4,2010
USC00516128,4/19/10,0.01,71,4,2010
USC00516128,4/20/10,0.68,71,4,2010
USC00516128,4/21/10,0.17,71,4,2010
USC00516128,4/23/10,0,71,4,2010
USC00516128,4/24/10,0.17,75,4,2010
USC00516128,4/25/10,0.08,78,4,2010
USC00516128,4/26/10,0,72,4,2010
USC00516128,4/27/10,0,75,4,2010
USC00516128,4/28/10,0.49,76,4,2010
USC00516128,4/29/10,1.29,69,4,2010
USC00516128,4/30/10,0.92,72,4,2010
USC00516128,5/1/10,0.31,73,5,2010
USC00516128,5/2/10,0.37,74,5,2010
USC00516128,5/3/10,0.14,75,5,2010
USC00516128,5/4/10,0.21,77,5,2010
USC00516128,5/5/10,0.01,72,5,2010
USC00516128,5/6/10,0.08,71,5,2010
USC00516128,5/7/10,0.24,69,5,2010
USC00516128,5/8/10,0.06,75,5,2010
USC00516128,5/9/10,0,74,5,2010
USC00516128,5/10/10,0.55,71,5,2010
USC00516128,5/12/10,0,70,5,2010
USC00516128,5/13/10,0.32,70,5,2010
USC00516128,5/14/10,0,73,5,2010
USC00516128,5/15/10,0.25,73,5,2010
USC00516128,5/16/10,0.61,73,5,2010
USC00516128,5/17/10,0.1,71,5,2010
USC00516128,5/18/10,0,71,5,2010
USC00516128,5/19/10,0,71,5,2010
USC00516128,5/20/10,0.67,71,5,2010
USC00516128,5/21/10,0.38,71,5,2010
USC00516128,5/22/10,0.01,77,5,2010
USC00516128,5/24/10,0,71,5,2010
USC00516128,5/25/10,0.83,71,5,2010
USC00516128,5/26/10,0.27,71,5,2010
USC00516128,5/27/10,0.05,72,5,2010
USC00516128,5/28/10,0,74,5,2010
USC00516128,5/31/10,0,80,5,2010
USC00516128,6/1/10,0.08,70,6,2010
USC00516128,6/2/10,0,78,6,2010
USC00516128,6/3/10,0.1,73,6,2010
USC00516128,6/4/10,0.01,68,6,2010
USC00516128,6/5/10,0.09,79,6,2010
USC00516128,6/6/10,0.13,74,6,2010
USC00516128,6/7/10,0.44,75,6,2010
USC00516128,6/8/10,0.27,71,6,2010
USC00516128,6/9/10,0,75,6,2010
USC00516128,6/14/10,0,76,6,2010
USC00516128,6/16/10,0,73,6,2010
USC00516128,6/17/10,0.05,73,6,2010
USC00516128,6/19/10,0,74,6,2010
USC00516128,6/22/10,0,72,6,2010
USC00516128,6/23/10,0.04,72,6,2010
USC00516128,6/24/10,0.26,72,6,2010
USC00516128,6/25/10,0.79,70,6,2010
USC00516128,6/26/10,0.88,69,6,2010
USC00516128,6/27/10,0.37,73,6,2010
USC00516128,6/28/10,0.16,71,6,2010
USC00516128,6/29/10,0.02,73,6,2010
USC00516128,6/30/10,0.71,72,6,2010
USC00516128,7/1/10,0.44,70,7,2010
USC00516128,7/2/10,0.7,69,7,2010
USC00516128,7/3/10,1.81,69,7,2010
USC00516128,7/4/10,0.44,72,7,2010
USC00516128,7/5/10,0.14,72,7,2010
USC00516128,7/6/10,1.01,69,7,2010
USC00516128,7/7/10,1.05,69,7,2010
USC00516128,7/8/10,0.9,69,7,2010
USC00516128,7/9/10,0.75,68,7,2010
USC00516128,7/10/10,0.75,68,7,2010
USC00516128,7/11/10,0.31,71,7,2010
USC00516128,7/12/10,0.25,70,7,2010
USC00516128,7/13/10,0,72,7,2010
USC00516128,7/14/10,0.48,69,7,2010
USC00516128,7/15/10,0.24,68,7,2010
USC00516128,7/16/10,0.19,70,7,2010
USC00516128,7/17/10,0.46,70,7,2010
USC00516128,7/18/10,2.14,74,7,2010
USC00516128,7/19/10,0.35,69,7,2010
USC00516128,7/20/10,1.23,70,7,2010
USC00516128,7/21/10,0.05,72,7,2010
USC00516128,7/22/10,0.07,72,7,2010
USC00516128,7/23/10,1,71,7,2010
USC00516128,7/24/10,0.04,73,7,2010
USC00516128,7/25/10,0,74,7,2010
USC00516128,7/26/10,0,73,7,2010
USC00516128,7/27/10,0.1,70,7,2010
USC00516128,7/28/10,0.02,71,7,2010
USC00516128,7/29/10,0.38,72,7,2010
USC00516128,7/30/10,0.29,69,7,2010
USC00516128,7/31/10,0.05,73,7,2010
USC00516128,8/1/10,0.52,71,8,2010
USC00516128,8/2/10,1.45,70,8,2010
USC00516128,8/3/10,0.58,70,8,2010
USC00516128,8/4/10,1.89,69,8,2010
USC00516128,8/5/10,0.93,69,8,2010
USC00516128,8/6/10,0.35,70,8,2010
USC00516128,8/7/10,0.18,72,8,2010
USC00516128,8/8/10,0.82,71,8,2010
USC00516128,8/9/10,0.09,72,8,2010
USC00516128,8/10/10,0.03,72,8,2010
USC00516128,8/11/10,0.13,69,8,2010
USC00516128,8/12/10,0.03,71,8,2010
USC00516128,8/13/10,0.14,71,8,2010
USC00516128,8/14/10,0,71,8,2010
USC00516128,8/15/10,0,72,8,2010
USC00516128,8/16/10,0.42,69,8,2010
USC00516128,8/17/10,0.88,69,8,2010
USC00516128,8/18/10,0.08,72,8,2010
USC00516128,8/19/10,0.12,74,8,2010
USC00516128,8/20/10,0.24,71,8,2010
USC00516128,8/21/10,0.06,72,8,2010
USC00516128,8/22/10,0.02,71,8,2010
USC00516128,8/23/10,0.06,73,8,2010
USC00516128,8/24/10,0.41,70,8,2010
USC00516128,8/25/10,0.45,69,8,2010
USC00516128,8/26/10,0.61,71,8,2010
USC00516128,8/27/10,1.13,73,8,2010
USC00516128,8/28/10,0.41,73,8,2010
USC00516128,8/29/10,1,71,8,2010
USC00516128,8/30/10,0.18,73,8,2010
USC00516128,8/31/10,0.21,70,8,2010
USC00516128,9/1/10,0.21,69,9,2010
USC00516128,9/2/10,0.54,72,9,2010
USC00516128,9/3/10,0.52,69,9,2010
USC00516128,9/4/10,0.32,68,9,2010
USC00516128,9/5/10,0.07,72,9,2010
USC00516128,9/6/10,0.38,68,9,2010
USC00516128,9/7/10,1.51,69,9,2010
USC00516128,9/8/10,0.28,70,9,2010
USC00516128,9/9/10,0.01,72,9,2010
USC00516128,9/10/10,0.18,71,9,2010
USC00516128,9/11/10,0.24,74,9,2010
USC00516128,9/12/10,0,73,9,2010
USC00516128,9/13/10,0,72,9,2010
USC00516128,9/14/10,0.27,74,9,2010
USC00516128,9/15/10,0.04,72,9,2010
USC00516128,9/16/10,0.21,72,9,2010
USC00516128,9/17/10,0,73,9,2010
USC00516128,9/18/10,0.19,71,9,2010
USC00516128,9/19/10,0.58,74,9,2010
USC00516128,9/20/10,0.26,74,9,2010
USC00516128,9/21/10,0.04,73,9,2010
USC00516128,9/22/10,0.42,72,9,2010
USC00516128,9/23/10,0.86,73,9,2010
USC00516128,9/24/10,0,74,9,2010
USC00516128,9/25/10,0.57,71,9,2010
USC00516128,9/26/10,0,72,9,2010
USC00516128,9/27/10,0,72,9,2010
USC00516128,9/28/10,0,77,9,2010
USC00516128,9/29/10,0,72,9,2010
USC00516128,9/30/10,1.18,70,9,2010
USC00516128,10/1/10,3.14,73,10,2010
USC00516128,10/2/10,1.27,73,10,2010
USC00516128,10/3/10,0.03,73,10,2010
USC00516128,10/4/10,0.24,71,10,2010
USC00516128,10/5/10,0.21,76,10,2010
USC00516128,10/6/10,0,74,10,2010
USC00516128,10/7/10,0,73,10,2010
USC00516128,10/8/10,0,74,10,2010
USC00516128,10/9/10,0,72,10,2010
USC00516128,10/10/10,0,73,10,2010
USC00516128,10/11/10,0.41,71,10,2010
USC00516128,10/12/10,0.25,71,10,2010
USC00516128,10/13/10,0.05,71,10,2010
USC00516128,10/14/10,0.04,72,10,2010
USC00516128,10/15/10,0.01,72,10,2010
USC00516128,10/16/10,0.08,72,10,2010
USC00516128,10/17/10,0.21,74,10,2010
USC00516128,10/18/10,0.07,74,10,2010
USC00516128,10/19/10,4.01,69,10,2010
USC00516128,10/20/10,0,75,10,2010
USC00516128,10/21/10,0.39,73,10,2010
USC00516128,10/22/10,0.21,74,10,2010
USC00516128,10/23/10,0,73,10,2010
USC00516128,10/24/10,0,74,10,2010
USC00516128,10/25/10,0,74,10,2010
USC00516128,10/26/10,0.68,71,10,2010
USC00516128,10/27/10,1.06,71,10,2010
USC00516128,10/28/10,0.7,76,10,2010
USC00516128,10/29/10,0.24,70,10,2010
USC00516128,10/30/10,1.9,70,10,2010
USC00516128,10/31/10,0.28,74,10,2010
USC00516128,11/1/10,2.03,72,11,2010
USC00516128,11/2/10,0.47,75,11,2010
USC00516128,11/3/10,0.06,68,11,2010
USC00516128,11/4/10,3.79,69,11,2010
USC00516128,11/5/10,2.64,71,11,2010
USC00516128,11/6/10,4.56,73,11,2010
USC00516128,11/7/10,0.54,72,11,2010
USC00516128,11/8/10,0.01,73,11,2010
USC00516128,11/9/10,0.01,69,11,2010
USC00516128,11/10/10,0.76,69,11,2010
USC00516128,11/11/10,0.15,80,11,2010
USC00516128,11/12/10,0.1,72,11,2010
USC00516128,11/13/10,0.21,79,11,2010
USC00516128,11/14/10,0.31,77,11,2010
USC00516128,11/15/10,0.6,71,11,2010
USC00516128,11/16/10,0.62,73,11,2010
USC00516128,11/17/10,0.01,65,11,2010
USC00516128,11/18/10,0,68,11,2010
USC00516128,11/19/10,0.22,67,11,2010
USC00516128,11/20/10,0,69,11,2010
USC00516128,11/21/10,0.08,71,11,2010
USC00516128,11/22/10,0,68,11,2010
USC00516128,11/23/10,0,68,11,2010
USC00516128,11/24/10,0.1,71,11,2010
USC00516128,11/25/10,0.46,73,11,2010
USC00516128,11/26/10,0.1,71,11,2010
USC00516128,11/27/10,0.15,69,11,2010
USC00516128,11/28/10,1.09,69,11,2010
USC00516128,11/29/10,0.64,69,11,2010
USC00516128,11/30/10,0.06,71,11,2010
USC00516128,12/1/10,1.48,71,12,2010
USC00516128,12/2/10,0.18,70,12,2010
USC00516128,12/3/10,1.59,67,12,2010
USC00516128,12/4/10,0.19,77,12,2010
USC00516128,12/5/10,0,69,12,2010
USC00516128,12/6/10,0,61,12,2010
USC00516128,12/7/10,0,62,12,2010
USC00516128,12/8/10,0,63,12,2010
USC00516128,12/9/10,0,73,12,2010
USC00516128,12/10/10,1.86,64,12,2010
USC00516128,12/11/10,0.58,67,12,2010
USC00516128,12/12/10,0.45,69,12,2010
USC00516128,12/13/10,0.18,80,12,2010
USC00516128,12/14/10,0,71,12,2010
USC00516128,12/15/10,0,73,12,2010
USC00516128,12/16/10,0,65,12,2010
USC00516128,12/17/10,0,68,12,2010
USC00516128,12/18/10,0,68,12,2010
USC00516128,12/19/10,2.15,69,12,2010
USC00516128,12/20/10,5.04,72,12,2010
USC00516128,12/21/10,1.44,69,12,2010
USC00516128,12/22/10,0.04,69,12,2010
USC00516128,12/23/10,0,67,12,2010
USC00516128,12/24/10,0.15,69,12,2010
USC00516128,12/25/10,0,73,12,2010
USC00516128,12/26/10,0.99,71,12,2010
USC00516128,12/27/10,0.02,71,12,2010
USC00516128,12/28/10,0.04,70,12,2010
USC00516128,12/29/10,0.19,71,12,2010
USC00516128,12/30/10,0.3,70,12,2010
USC00516128,12/31/10,0.01,75,12,2010
USC00516128,1/1/11,0.07,74,1,2011
USC00516128,1/2/11,0.03,70,1,2011
USC00516128,1/3/11,0.35,69,1,2011
USC00516128,1/4/11,0.05,70,1,2011
USC00516128,1/5/11,0.09,67,1,2011
USC00516128,1/6/11,0.22,67,1,2011
USC00516128,1/7/11,0,65,1,2011
USC00516128,1/8/11,0,66,1,2011
USC00516128,1/9/11,0,58,1,2011
USC00516128,1/10/11,0,64,1,2011
USC00516128,1/11/11,0.09,58,1,2011
USC00516128,1/12/11,0.54,68,1,2011
USC00516128,1/13/11,2.27,65,1,2011
USC00516128,1/14/11,0.12,72,1,2011
USC00516128,1/15/11,0.02,66,1,2011
USC00516128,1/16/11,0,68,1,2011
USC00516128,1/17/11,0.07,70,1,2011
USC00516128,1/18/11,0,62,1,2011
USC00516128,1/19/11,0.03,62,1,2011
USC00516128,1/20/11,0.01,71,1,2011
USC00516128,1/21/11,0.43,70,1,2011
USC00516128,1/22/11,0.02,69,1,2011
USC00516128,1/23/11,0.19,67,1,2011
USC00516128,1/24/11,0.05,69,1,2011
USC00516128,1/25/11,0,61,1,2011
USC00516128,1/26/11,0,67,1,2011
USC00516128,1/27/11,0,68,1,2011
USC00516128,1/28/11,0,69,1,2011
USC00516128,1/29/11,0.18,64,1,2011
USC00516128,1/30/11,0,62,1,2011
USC00516128,1/31/11,0.2,66,1,2011
USC00516128,2/1/11,0,69,2,2011
USC00516128,2/2/11,0,66,2,2011
USC00516128,2/3/11,0,65,2,2011
USC00516128,2/4/11,0,61,2,2011
USC00516128,2/5/11,0,62,2,2011
USC00516128,2/6/11,0,72,2,2011
USC00516128,2/7/11,1.11,67,2,2011
USC00516128,2/8/11,1.49,70,2,2011
USC00516128,2/10/11,0,67,2,2011
USC00516128,2/11/11,0.13,68,2,2011
USC00516128,2/12/11,0.1,69,2,2011
USC00516128,2/13/11,0.1,66,2,2011
USC00516128,2/14/11,0,67,2,2011
USC00516128,2/15/11,0,67,2,2011
USC00516128,2/16/11,0.2,71,2,2011
USC00516128,2/17/11,0,68,2,2011
USC00516128,2/18/11,0.01,77,2,2011
